patch_uid,id,texture,image,x_min,y_min,x_max,y_max,D50,D10,D90,Span,Skewness,sigma_local
1621,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,256,128,384,256,12.47537585844212,1.895558750388561,20.953264708415883,1.5276257945471776,-0.07008463859890533,16.807306973903316
1622,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,384,128,512,256,10.059433962264151,1.6429512230424086,20.501221122112216,1.8746849941868138,0.29096337715871606,18.410676439715683
1628,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,0,256,128,384,13.07410743919207,1.9201216079270353,22.882016659693434,1.6033136601684346,-0.06369034236210187,31.33815558735502
1629,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,128,256,256,384,9.083208752378365,1.3603682920536637,20.710949857943636,2.1303684736765716,0.34758584948253246,24.073119334389872
1632,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,512,256,640,384,8.415177219024537,1.398559690067798,19.921690004159153,2.201157483910779,0.53321331978748,20.37446874519424
1633,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,640,256,768,384,9.684377515745608,1.5290525877701477,19.719827762969032,1.8783628731555455,0.2860677433933998,20.42056314418327
1634,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,768,256,896,384,8.194380002319917,1.4415035321407232,19.68052655215,2.225796584347518,0.39246568033367984,27.269366302231802
1635,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,896,256,1024,384,9.294831977141438,1.4212148367490065,21.42484415108178,2.15212382144478,0.35103917022452613,30.946444810615443
1636,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,1024,256,1152,384,9.726086721160613,1.628591357979368,21.314955509924715,2.024078616234688,0.2615660598863883,28.879652737340287
1637,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,1152,256,1280,384,10.511666461991895,1.5937030859049208,22.657891417760712,2.00388667277636,0.18928281342068912,31.471401354583772
1638,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,0,384,128,512,10.21579711021099,1.3701873526944435,20.37985601151907,1.8608111000779275,0.25024884555800075,16.189789363440415
1641,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,384,384,512,512,7.748950209958008,1.1512614857498833,17.83727064220183,2.153325122028674,0.5991316420583814,23.39189095820373
1642,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,512,384,640,512,9.426341533592288,1.4882918877453175,21.721737692525746,2.1464791756881803,0.3468558767289127,19.34935542768134
1645,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,896,384,1024,512,10.433761762680744,1.3725456621004568,22.522842876165118,2.0271017965653186,0.22953075969916603,24.816817970214075
1647,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,1152,384,1280,512,10.674352134146341,1.4221278634265309,20.620126782884316,1.7985165449100209,0.13348458615158465,29.64467628328919
1648,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,0,512,128,640,9.311872821379529,1.1447509612805151,20.961999835674963,2.128170052848571,0.33486175849093197,22.594570878392688
1649,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,128,512,256,640,8.69357341609589,1.331898662314161,21.508306326968142,2.3208416952340873,0.3557913297724952,31.575152771099102
1656,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,1024,512,1152,640,10.609326977356831,1.4057150421725482,21.37664749463833,1.8823939063325266,0.17037797073076466,27.179690101359704
1659,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,128,640,256,768,9.149187239221142,1.507646704784833,22.60601919465888,2.306037895850312,0.3827639238861365,26.560298641931862
1660,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,256,640,384,768,8.609367455335585,1.2232566371681417,21.627138289368503,2.3699629221372382,0.4196466620953609,18.342431954840215
1662,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,512,640,640,768,12.039876690533015,1.6495039718856392,22.39482714794103,1.723051133270118,0.007334968927455192,23.146112348978644
1663,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,640,640,768,768,11.27805198333635,1.4366515340118622,21.26854765506808,1.7584504975113096,0.0817095719941728,24.45156801251604
1670,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,0,0,128,128,9.004884121815746,1.3734201754982656,22.00849253109564,2.2915422426820213,0.45404303725762396,17.482130487724366
1671,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,128,0,256,128,11.016989198919891,1.6510062081996222,21.45229058760493,1.7973408180654868,0.11059740721178954,17.959254062633537
1672,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,256,0,384,128,9.086141687835168,1.4789447141146064,20.0531098546042,2.044230189075448,0.37059597986538906,21.57246156027606
1673,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,384,0,512,128,9.487989111942838,1.5544753183215203,21.442619331478785,2.0961390004256453,0.3099128176895827,26.052407914485705
1674,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,512,0,640,128,10.213269832985386,1.5269134582728705,21.1647830055597,1.9227798607516657,0.26630612191453035,22.459073545652288
1675,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,640,0,768,128,10.061083777977965,1.60511665135031,21.84933532041729,2.0121310105158052,0.3488890165128573,18.34442000885596
1676,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,768,0,896,128,9.411636045494314,1.5020683453237411,21.767429617761504,2.1532240701274796,0.3315136837529918,20.906724097542
1677,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,896,0,1024,128,8.152425068119891,1.2986362559642652,18.73650000000001,2.1389787208503908,0.5844419792260032,22.8604721658672
1678,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1024,0,1152,128,8.87349280435628,1.3431485865478345,21.205178640030734,2.238355345679888,0.42628339997687426,24.49851277814735
1679,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1152,0,1280,128,9.084905161937971,1.2273019961365101,20.395605112154403,2.109906793119341,0.3693037139019994,24.095252843661378
1680,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,0,128,128,256,9.328609527793756,1.4581990758086676,19.685315943332583,1.9538942875910772,0.26290841695543044,16.295080627336564
1681,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,128,128,256,256,8.516925725015646,1.521384055288165,22.035875824084105,2.4086733207666025,0.46307520650042744,29.797237823859824
1682,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,256,128,384,256,12.084803410276178,1.828762156484023,21.54776426815494,1.6317188987040603,0.0016995213086608443,24.847425204568523
1683,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,384,128,512,256,10.377560686796922,1.8790247964470763,21.778394296342217,1.9175382443402664,0.24809666331796382,19.363388950736365
1684,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,512,128,640,256,9.878189384636377,1.4977663281412874,21.998106060606066,2.075313494631831,0.22759551579761497,18.731658839564012
1685,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,640,128,768,256,9.821999786271506,1.7467435953717352,20.51716263816349,1.9110587916146886,0.24273074631528044,21.164792906519967
1686,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,768,128,896,256,9.616230173367763,1.5949250446981158,21.90334991708126,2.1118904712397084,0.31062189677891616,30.2998245203661
1687,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,896,128,1024,256,8.823550243470564,1.1713036303630364,20.289733498257057,2.166750269489504,0.3567644018164945,37.618537632212366
1688,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1024,128,1152,256,7.870934887967971,1.1876788987875084,20.436950354609934,2.445614368535576,0.5395257628033275,21.788065365037042
1689,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1152,128,1280,256,8.783700609990657,1.3713885273801183,20.18659692064745,2.142059392582979,0.3545715847457013,16.44690410496193
1690,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,0,256,128,384,11.125350096471028,1.8485314141217661,21.413335373941432,1.7585787224822382,0.09314515717066635,26.646138012818778
1691,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,128,256,256,384,9.875446960667462,1.459469083845905,20.89126868392271,1.9676881135072641,0.2767467811438245,25.83778552373453
1692,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,256,256,384,384,10.361954359886948,1.6982806544975213,22.40124527371363,1.997978749970289,0.2761310929620491,22.597782815085885
1693,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,384,256,512,384,9.858193277310923,1.6096198629013743,21.09159792724196,1.9762219624136643,0.30728568605707446,24.731899672285753
1694,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,512,256,640,384,9.193590646019084,1.6250208350135764,20.065949241104757,2.0058461504457226,0.42125870430161005,23.82164440883817
1695,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,640,256,768,384,10.224697298975471,1.6572183544303798,21.04393451280697,1.8960674914375377,0.1695336025340054,36.22929150892274
1696,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,768,256,896,384,9.098420780117362,1.5509472746582618,21.77674175508284,2.2230005590226924,0.44445231089719783,20.142411724650895
1697,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,896,256,1024,384,11.099717969379537,1.5460045031649603,21.834882267138994,1.8278732684870338,0.09271622912452067,18.895785311501115
1698,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1152,256,1280,384,9.37417775738106,1.2399974934987625,19.310559886605237,1.9276957255134228,0.2944343377956052,17.252624492501337
1699,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,0,384,128,512,8.769401435045317,1.5082005854845453,19.65171201184527,2.0689566512320305,0.39626137168420206,29.698060970513037
1700,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,128,384,256,512,9.120618931408691,1.429233937151213,20.3369546515915,2.0730743008380426,0.36864124584247665,23.95603223495361
1701,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,256,384,384,512,8.274904262197245,1.363179032545963,22.000280061432836,2.4939383435727005,0.49090290055775804,22.538949831196703
1702,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,384,384,512,512,9.943046384280883,1.7050906492810576,22.035580459521437,2.044694254105177,0.3233970071830378,25.17681967196976
1703,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,512,384,640,512,12.308871996597915,1.8844937650911255,22.279332805527567,1.6569218565335175,0.003931996465127335,26.23225145616205
1704,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,640,384,768,512,10.452033887746838,1.5820829220138204,20.426809859154933,1.8029722386600011,0.17395452543670087,39.61201455295654
1705,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,768,384,896,512,11.727825030376671,1.7782932948413928,22.17599749321078,1.739257206305222,0.04563758305216261,28.076503061945157
1706,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,896,384,1024,512,10.493685662740106,1.7513504002815168,20.888096374045794,1.8236439120444647,0.18188064172893847,20.313870078244204
1707,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1024,384,1152,512,7.87110070257611,1.0,21.563273888326453,2.6125029605575185,0.5089669052206751,35.602280200808536
1708,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1152,384,1280,512,8.518807870370368,1.0,20.10024675464006,2.2421267206968536,0.3858169569371189,43.00644159925561
1709,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,0,512,128,640,9.195203422909474,1.3950134825129794,21.10461863129334,2.1434659182933014,0.3249901797926329,25.368613153918755
1710,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,128,512,256,640,10.1342578165576,1.2490423873506051,21.26648580004618,1.9752253963768893,0.22568006648118627,30.36160560639392
1711,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,256,512,384,640,10.679688280547508,1.4385735713940098,21.48745463152912,1.8772908472106902,0.164643507238748,31.76108962601681
1712,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,384,512,512,640,11.105982402660384,1.732565379825654,20.867903145558074,1.722975696517279,0.12973737190490225,23.12650759066214
1713,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,512,512,640,640,12.716237131955944,1.955138748075551,23.286845579716,1.6775172254403625,0.006014396403491234,38.020801965399
1714,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,640,512,768,640,9.150678571428571,1.3241231781852374,21.243795734080653,2.17685195697849,0.4000311539528791,15.880068021529029
1715,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,768,512,896,640,9.402678102573079,1.1987588523034243,22.3585088410857,2.250396084812457,0.2953240062321572,32.393625787233354
1716,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,896,512,1024,640,12.074385408406027,1.595853618954885,21.87019476686996,1.6791199271973172,0.03282758078668663,27.530872017561133
1717,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1024,512,1152,640,10.035913056558364,1.5132672039677622,21.232473273026315,1.964864179066623,0.2946389639951459,20.42353525359421
1718,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1152,512,1280,640,9.82984439150489,1.4869749556300533,21.2134034416826,2.0067894974106046,0.3518935651073977,17.04747794478802
1719,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,0,640,128,768,9.033938100320169,1.2195868109549046,22.524272944731212,2.3582944555510355,0.37826994650270984,38.29759587586457
1720,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,128,640,256,768,7.358075652957069,1.1424095231579667,19.773973834015784,2.5321245920283726,0.6115492402863959,39.585046195209785
1721,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,256,640,384,768,9.511782996481466,1.3033608552979783,21.261846435100544,2.0982906766465836,0.2884548906640401,16.06896950539543
1722,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,384,640,512,768,10.059462662979062,1.593861429832304,20.926475681916585,1.9218336903055833,0.2369053087678443,17.046931677967958
1723,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,512,640,640,768,10.830658152111381,1.7593935248518013,21.966449698478034,1.865727446091258,0.1914436243110007,33.068617366356435
1724,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,640,640,768,768,11.409078822412155,1.7677066780357351,22.3406374296193,1.8032069960959343,0.06350097825369234,27.13274975066998
1725,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,768,640,896,768,11.880134254951482,1.5603514715223377,22.94229604875172,1.7998066451410406,0.04600645503146757,24.492468342775574
1726,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,896,640,1024,768,9.197591436217662,1.2759228187919465,20.969937080089583,2.141214294836783,0.34705355333323185,27.748111531452217
1727,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1024,640,1152,768,11.969294576885543,1.6747411057290797,20.87776911076443,1.6043575401777814,-0.01209985910052217,20.263444394868525
1728,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1152,640,1280,768,9.257604347497923,1.3890278637770899,20.811363482269982,2.0979872210397734,0.3121715150576748,16.880992413422156
1729,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,1024,256,1152,384,7.647203173322577,1.144725289800398,19.16447387570951,2.356384180921382,0.4959972276694862,28.64335510027262
1730,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,0,0,128,128,9.31962165760568,1.410326152729033,21.030448903002313,2.1052488471204653,0.3621736772101158,23.649551760746043
1731,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,128,0,256,128,10.41810503121557,1.2817022196598444,19.609500270332894,1.7592256937089632,0.12664737621914546,25.829405339714828
1733,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,384,0,512,128,9.192534604039027,1.0,21.479654442877298,2.227857204244727,0.34239385959079577,18.020558372413813
1737,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,896,0,1024,128,9.971869744687357,1.2690042075736325,22.590811713836484,2.138195549297294,0.2931148370744571,21.658199035096484
1738,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,1024,0,1152,128,8.412796880538817,1.2434005453260175,20.62963275320096,2.30437421503909,0.3860305392767118,24.27187460177927
1739,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,1152,0,1280,128,7.616133103081828,1.1985113248904045,21.110688754467972,2.614473402719316,0.6009919150311948,12.302470876309789
1745,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,640,128,768,256,9.054378713510719,1.2780019438635764,21.070753543894558,2.1859867171777045,0.3932982752102924,17.09275316584715
1746,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,768,128,896,256,8.920231623729615,1.2647148337190504,20.793077564637194,2.1892214860171073,0.41717822173368907,17.06293902688198
1748,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,1024,128,1152,256,14.097640955364135,1.7511578645029262,21.89819140570794,1.4291067282103744,-0.19885011656985546,27.257673108211065
1749,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,1152,128,1280,256,10.244149355771757,1.4580694336583542,22.161004840724544,2.0209521247756648,0.18207863437273447,17.567049146525758
1750,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,0,256,128,384,9.204956851189223,1.0793964070367377,21.333452182869824,2.20034228332275,0.30945972816812223,32.32369891247132
1751,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,128,256,256,384,7.6541844983357095,1.0,19.36394176931689,2.399202916170869,0.5146863472795044,8.774885647242945
1756,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,768,256,896,384,10.194916342162694,1.5300354338914752,22.383681771951636,2.045494601247153,0.272336545441768,25.46716290747812
1758,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,1024,256,1152,384,12.476090669150755,1.6693783264340627,21.917803577380294,1.6229783662132151,-0.06751944820992561,16.264341132273643
1759,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,1152,256,1280,384,9.29776595744681,1.3506876980396254,20.03003233629748,2.0090142862003435,0.43582279731604223,19.082007473039603
1761,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,128,384,256,512,9.37856525496975,1.0048546790162889,20.420692985633227,2.070235454866445,0.2476006105800522,22.43970641553434
1764,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,512,384,640,512,8.661912020905923,1.3862761716420253,20.58779101741522,2.2167755571090373,0.5171432562866959,20.463552815346574
1765,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,640,384,768,512,8.193447880870563,1.436035020032646,19.3552535284893,2.1870180623584705,0.6129435095124647,15.668878046130914
1766,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,768,384,896,512,8.873425366695427,1.22712020309798,22.165142163310733,2.3596323961656682,0.4302568435367152,27.745171697967915
1770,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,0,512,128,640,9.349447004608296,1.520825548808968,20.333159478435313,2.0121333294208568,0.4062998218873234,21.303007201226787
1771,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,128,512,256,640,7.802964254577157,1.1767423583237433,19.987429104187708,2.4107103572632367,0.635740266759879,20.910928392326344
1772,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,256,512,384,640,8.62655971479501,1.178081035453011,23.219813414830305,2.5551011188822526,0.3989694904215355,36.572779685661594
1773,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,384,512,512,640,8.231309997091051,1.3078221453493575,20.09199417758369,2.2820391941103746,0.49759335552491263,21.208165748142672
1774,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,512,512,640,640,8.541762408088234,1.4122943237561318,21.088625136331554,2.3035446167343423,0.41631417132448595,20.827652000785626
1779,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,0,640,128,768,7.408578431372552,1.0,20.803609515996726,2.673064704577583,0.5318632514720931,20.486220869135792
1780,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,128,640,256,768,7.5926575284241835,1.0086961819658815,20.084431384678833,2.512392417450708,0.5362043537983494,26.949671820699688
1781,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,256,640,384,768,10.510636753067594,1.2586997758234177,22.876957721923578,2.0567981230814336,0.22126482259618982,21.21839133923018
1788,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,1152,640,1280,768,8.858652744174202,1.3391106251139056,20.690590513068734,2.184472114078647,0.44454423727837794,20.858269396781534
1793,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,896,0,1024,128,10.850678733031673,1.4037809314001741,22.97274890287104,1.9877989665117022,0.19088207234531634,14.477201102366468
1795,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,1152,0,1280,128,8.033073239936158,1.053240926207836,21.534599107857716,2.54962921037835,0.5059319959727892,21.180531604818228
1796,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,0,128,128,256,6.755255096651528,1.0,20.6754060324826,2.912607407266586,0.6087692040000173,38.434110828900785
1799,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,384,128,512,256,8.77536271113036,1.2702626786430844,20.334258064516135,2.1724452895483113,0.4648450788679348,16.749639232218957
1800,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,512,128,640,256,4.677650742790563,1.0,19.529949558638094,3.961379456813318,0.9061934552654074,28.054077923596907
1801,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,640,128,768,256,8.067835899230232,1.0461302100278351,20.45350186489847,2.405523847692828,0.45877597818824206,34.79770098301346
1803,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,896,128,1024,256,10.768851938148696,1.4342397197430978,22.826499206403973,1.9864939744299688,0.11578869911746115,33.38148691364124
1804,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,1024,128,1152,256,10.799893923321713,1.1770635050869709,21.450327701718614,1.8771725297090895,0.16152215776737713,20.434737231303195
1806,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,0,256,128,384,8.181212655500051,1.0158727360860178,21.921750722061763,2.555351983415463,0.4478390514549316,19.702380704018832
1807,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,128,256,256,384,8.166707168894288,1.1720845106601594,19.81001204951254,2.2821838904474667,0.4336476754718185,13.580719413522186
1810,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,512,256,640,384,12.27423965241253,1.4790694317471011,22.01947523644869,1.6734564735881075,-0.03192403935230837,25.295033948972712
1812,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,768,256,896,384,10.799647680563707,1.3565517535262284,22.419154607768466,1.9503046281916148,0.15646236206736744,26.739095870789466
1813,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,896,256,1024,384,8.545648772267693,1.2345271264439783,19.875377867346337,2.1813265718801333,0.39983119572015435,16.53221284589841
1814,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,1024,256,1152,384,10.455340314136127,1.3658784712675283,20.861691985566,1.8646751735033615,0.15253342060572406,18.053660516652492
1815,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,1152,256,1280,384,8.814227524003492,1.0830293347534727,21.178486951422148,2.27988868700557,0.3198350023252195,38.03866936007871
1820,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,512,384,640,512,8.959339038064325,1.3569242226773413,20.319840969329796,2.1165530923751503,0.42228523299297177,21.694247796864616
1821,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,640,384,768,512,8.624562480810562,1.242727516139589,21.139886462435435,2.3070340078776788,0.328148256804625,17.201236449686007
1822,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,768,384,896,512,10.354753377828423,1.3761722421415394,21.61446431672165,1.9544929112376834,0.22320806564152887,21.33985978727665
1823,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,896,384,1024,512,8.43280998389694,1.1288476118271418,20.63794198420872,2.3134749163844086,0.3752134117815267,16.023318357573384
1825,7,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,1152,384,1280,512,6.444660400028271,1.0049703891708968,18.737698934150977,2.7515380864602723,0.7808383212268372,13.858058647595966
